                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                  1.206,                0.84366,                 1.2027,                0.78274,                0.76574,                0.84819,                0.46994,                 1.6063,                 1.0515,                 1.5523,               0.006535,               0.006535,               0.006535
                     37,                  1.191,                0.83696,                 1.1824,                0.73036,                0.70924,                0.77227,                0.42659,                  1.619,                 1.0717,                 1.5415,               0.006436,               0.006436,               0.006436
                     38,                 1.2246,                0.84603,                 1.2013,                0.76891,                0.79365,                0.84895,                0.46719,                 1.6068,                 1.0516,                 1.5528,               0.006337,               0.006337,               0.006337
                     39,                 1.2009,                0.81597,                 1.2004,                0.76186,                0.76423,                0.82861,                0.45028,                 1.6023,                 1.0571,                 1.5249,               0.006238,               0.006238,               0.006238
                     40,                 1.1684,                0.79536,                 1.1989,                0.77316,                0.72662,                0.80494,                0.45676,                 1.5977,                 1.2102,                 1.5329,               0.006139,               0.006139,               0.006139
                     41,                 1.1729,                0.82329,                 1.2013,                 0.8737,                0.72962,                0.85981,                0.48925,                 1.6087,                0.96189,                 1.5386,                0.00604,                0.00604,                0.00604
                     42,                 1.1743,                0.80869,                 1.1769,                0.78834,                0.80301,                0.86566,                0.47773,                 1.5955,                0.95234,                 1.5401,               0.005941,               0.005941,               0.005941
                     43,                 1.1611,                  0.792,                 1.1761,                 0.7299,                 0.7377,                0.77062,                0.41168,                 1.6082,                 1.0258,                 1.5163,               0.005842,               0.005842,               0.005842
                     44,                 1.1932,                0.82381,                 1.1941,                0.77799,                0.72902,                0.78307,                0.41963,                   1.57,                  1.379,                 1.4969,               0.005743,               0.005743,               0.005743
                     45,                 1.1864,                0.81431,                 1.1714,                0.72142,                0.76545,                0.80543,                0.43026,                 1.6006,                 1.0768,                  1.519,               0.005644,               0.005644,               0.005644
                     46,                  1.196,                0.79474,                 1.1841,                0.80749,                 0.7307,                0.82573,                0.46434,                 1.5917,                 1.0314,                 1.5237,               0.005545,               0.005545,               0.005545
                     47,                 1.2055,                 0.7999,                 1.1828,                0.79735,                0.77554,                0.87577,                0.49141,                 1.5826,                0.91639,                 1.5029,               0.005446,               0.005446,               0.005446
                     48,                 1.1605,                 0.7927,                 1.1639,                0.85361,                0.72395,                0.84296,                0.47286,                 1.5835,                0.96061,                 1.5218,               0.005347,               0.005347,               0.005347
                     49,                 1.1429,                 0.7737,                 1.1481,                0.79047,                0.78722,                0.87079,                0.47901,                 1.6414,                0.95961,                 1.5574,               0.005248,               0.005248,               0.005248
                     50,                 1.1555,                0.78418,                 1.1671,                0.79002,                0.73449,                0.84498,                0.47642,                  1.593,                  1.009,                  1.546,               0.005149,               0.005149,               0.005149
                     51,                 1.1578,                0.75671,                 1.1735,                0.70989,                0.74893,                0.79986,                0.44008,                 1.6016,                 1.0027,                 1.5206,                0.00505,                0.00505,                0.00505
                     52,                 1.1131,                0.74124,                 1.1388,                0.84923,                0.71098,                 0.8456,                0.46435,                 1.6049,                0.96219,                 1.5194,               0.004951,               0.004951,               0.004951
                     53,                 1.1426,                 0.7519,                 1.1615,                 0.7985,                0.78282,                0.85349,                0.47112,                 1.5939,                 1.0218,                 1.5506,               0.004852,               0.004852,               0.004852
                     54,                 1.1056,                0.71696,                 1.1267,                0.78977,                0.75602,                0.84044,                0.47038,                 1.5754,                0.98146,                 1.5255,               0.004753,               0.004753,               0.004753
                     55,                 1.1157,                0.75732,                 1.1491,                  0.747,                0.76314,                0.81345,                0.43492,                 1.6375,                 1.1561,                  1.563,               0.004654,               0.004654,               0.004654
                     56,                 1.1455,                0.77422,                  1.142,                0.74956,                0.74366,                0.83033,                0.45798,                 1.6205,                 0.9659,                 1.5476,               0.004555,               0.004555,               0.004555
                     57,                 1.1413,                0.74267,                 1.1456,                0.84393,                0.68788,                0.82686,                0.46608,                 1.5918,                 1.0076,                 1.5359,               0.004456,               0.004456,               0.004456
                     58,                 1.1147,                0.75537,                 1.1615,                 0.7924,                0.76155,                0.82739,                0.44808,                 1.6446,                 1.1483,                 1.5609,               0.004357,               0.004357,               0.004357
                     59,                 1.1094,                0.70936,                 1.1254,                0.88498,                0.76342,                0.88808,                0.50411,                 1.5717,                0.85297,                  1.524,               0.004258,               0.004258,               0.004258
                     60,                  1.097,                0.74079,                 1.1333,                0.86406,                0.72552,                0.86362,                 0.4885,                 1.6031,                0.88975,                 1.5086,               0.004159,               0.004159,               0.004159
                     61,                 1.1075,                0.71942,                 1.1235,                 0.8371,                0.72946,                0.86757,                 0.4788,                 1.6196,                0.94703,                 1.5452,                0.00406,                0.00406,                0.00406
                     62,                 1.0994,                0.73734,                 1.1335,                0.80746,                0.76409,                0.84646,                 0.4826,                 1.5959,                 0.9589,                 1.5337,               0.003961,               0.003961,               0.003961
                     63,                 1.0871,                0.70708,                 1.1313,                0.84858,                0.73255,                0.85631,                0.46416,                 1.6139,                0.94971,                  1.528,               0.003862,               0.003862,               0.003862
                     64,                 1.0891,                0.71631,                 1.1344,                0.79998,                0.79569,                0.85678,                0.48072,                 1.6216,                0.94611,                 1.5403,               0.003763,               0.003763,               0.003763
                     65,                 1.0969,                0.72151,                 1.1344,                0.73452,                0.74213,                 0.8105,                0.44208,                 1.6074,                 1.0407,                 1.5393,               0.003664,               0.003664,               0.003664
                     66,                 1.0802,                0.69725,                 1.1128,                0.80656,                0.79644,                0.88227,                0.50409,                 1.5729,                0.81752,                  1.521,               0.003565,               0.003565,               0.003565
                     67,                 1.0996,                0.69644,                 1.1386,                 0.7741,                0.80222,                0.86006,                0.47784,                 1.5919,                 1.0237,                 1.5473,               0.003466,               0.003466,               0.003466
                     68,                 1.0926,                0.69997,                 1.1365,                0.87616,                0.75179,                0.89032,                0.50136,                 1.5691,                0.82002,                 1.5189,               0.003367,               0.003367,               0.003367
                     69,                 1.0755,                0.68069,                 1.1227,                0.87609,                0.72477,                0.86927,                0.49586,                 1.5538,                0.86435,                 1.4965,               0.003268,               0.003268,               0.003268
                     70,                  1.084,                 0.6876,                 1.1192,                0.76229,                 0.7463,                0.84545,                0.47349,                 1.5679,                0.94699,                 1.5241,               0.003169,               0.003169,               0.003169
                     71,                 1.0641,                 0.6823,                 1.1117,                0.86043,                0.74366,                0.87348,                0.49643,                 1.5691,                 0.8785,                 1.5279,                0.00307,                0.00307,                0.00307
                     72,                 1.0537,                0.67238,                 1.1111,                0.78871,                0.79495,                 0.8698,                0.49623,                 1.5529,                0.89886,                 1.5119,               0.002971,               0.002971,               0.002971
                     73,                 1.0484,                0.66353,                 1.1073,                0.82928,                0.74207,                 0.8618,                 0.4861,                 1.5724,                 0.8495,                 1.5134,               0.002872,               0.002872,               0.002872
                     74,                 1.0388,                0.64036,                 1.1078,                0.77298,                 0.7603,                0.83607,                 0.4596,                 1.5692,                0.97855,                 1.5298,               0.002773,               0.002773,               0.002773
                     75,                 1.0487,                0.66275,                 1.1153,                0.85198,                0.73713,                0.84439,                0.47201,                 1.5813,                0.95186,                 1.5257,               0.002674,               0.002674,               0.002674
                     76,                 1.0668,                0.68866,                 1.1079,                0.84429,                0.74448,                0.84793,                0.47696,                 1.5795,                 0.9222,                 1.5194,               0.002575,               0.002575,               0.002575
                     77,                 1.0383,                0.66003,                 1.1006,                0.85199,                0.72896,                0.86214,                0.48946,                  1.584,                0.90228,                 1.5446,               0.002476,               0.002476,               0.002476
                     78,                  1.036,                0.66016,                 1.0949,                0.79513,                0.74471,                0.82854,                 0.4621,                 1.6154,                0.94496,                 1.5524,               0.002377,               0.002377,               0.002377
                     79,                 1.0377,                0.68983,                 1.1212,                0.82854,                0.73484,                0.86228,                0.48897,                 1.5857,                  0.916,                 1.5387,               0.002278,               0.002278,               0.002278
                     80,                 1.0222,                0.65396,                 1.0915,                0.78315,                0.79803,                0.87822,                 0.4919,                 1.5897,                0.86012,                 1.5347,               0.002179,               0.002179,               0.002179
                     81,                 1.0171,                0.64527,                 1.0846,                0.76422,                0.78228,                0.83886,                0.47514,                 1.5625,                0.92697,                 1.5227,                0.00208,                0.00208,                0.00208
                     82,                 1.0247,                0.63534,                 1.1055,                0.76934,                 0.8348,                0.87919,                0.49087,                 1.5837,                0.80201,                 1.5246,               0.001981,               0.001981,               0.001981
                     83,                 1.0052,                0.61909,                 1.0949,                0.79126,                0.76966,                0.83678,                0.46741,                 1.5933,                0.95101,                 1.5426,               0.001882,               0.001882,               0.001882
                     84,                 1.0181,                0.63294,                 1.0794,                0.75648,                0.75386,                0.83424,                0.45485,                 1.6006,                0.93056,                 1.5377,               0.001783,               0.001783,               0.001783
                     85,                0.99676,                0.63275,                  1.091,                0.78412,                0.75091,                0.83797,                0.47613,                 1.5742,                0.98582,                 1.5343,               0.001684,               0.001684,               0.001684
                     86,                 1.0296,                0.63017,                 1.1209,                0.81727,                0.73188,                0.84935,                0.48483,                 1.5801,                0.93295,                 1.5289,               0.001585,               0.001585,               0.001585
                     87,                 1.0106,                0.62286,                 1.0841,                0.76999,                0.82162,                0.86927,                0.49962,                 1.5489,                0.84316,                 1.5006,               0.001486,               0.001486,               0.001486
                     88,                0.98777,                0.62948,                 1.0742,                0.82139,                0.80197,                0.87984,                 0.4947,                 1.5819,                0.86924,                 1.5317,               0.001387,               0.001387,               0.001387
                     89,                 1.0097,                0.62251,                 1.0899,                0.75959,                 0.8361,                0.88399,                 0.4998,                 1.5604,                0.87931,                 1.5261,               0.001288,               0.001288,               0.001288
                     90,                0.98946,                0.60887,                 1.0711,                  0.746,                 0.8067,                0.85634,                0.47879,                 1.5858,                 0.9146,                 1.5342,               0.001189,               0.001189,               0.001189
                     91,                0.97281,                0.61133,                 1.1104,                 0.7898,                0.81238,                0.88153,                0.49879,                 1.5905,                 0.8289,                 1.5731,                0.00109,                0.00109,                0.00109
                     92,                0.98757,                0.59627,                 1.1253,                0.79195,                0.79647,                0.87926,                 0.5048,                 1.5636,                0.81695,                 1.5315,               0.000991,               0.000991,               0.000991
                     93,                0.95822,                0.59876,                 1.1152,                0.80822,                 0.8013,                0.87407,                0.49622,                 1.5736,                 0.8223,                 1.5255,               0.000892,               0.000892,               0.000892
                     94,                0.96186,                0.58841,                 1.1116,                0.79652,                0.81879,                0.88914,                0.50862,                 1.5527,                0.80496,                 1.5223,               0.000793,               0.000793,               0.000793
                     95,                0.95631,                0.56321,                 1.1017,                0.82165,                0.80775,                0.87656,                0.50208,                 1.5631,                0.82489,                 1.5199,               0.000694,               0.000694,               0.000694
                     96,                0.94272,                0.55836,                 1.1058,                0.83388,                0.80172,                0.88874,                0.50859,                 1.5595,                0.79603,                 1.5169,               0.000595,               0.000595,               0.000595
                     97,                0.95053,                0.56585,                  1.097,                0.81826,                0.78848,                 0.8736,                0.49865,                  1.576,                0.83939,                 1.5279,               0.000496,               0.000496,               0.000496
                     98,                0.94946,                0.55126,                 1.1071,                0.80362,                0.79265,                 0.8813,                0.50552,                 1.5647,                0.84193,                 1.5219,               0.000397,               0.000397,               0.000397
                     99,                0.93946,                0.54429,                  1.103,                0.81781,                0.80117,                0.88923,                0.51298,                 1.5591,                0.80523,                 1.5155,               0.000298,               0.000298,               0.000298
                    100,                0.94446,                0.54695,                 1.0889,                0.83549,                0.78567,                 0.8893,                0.51509,                  1.551,                0.78027,                 1.5093,               0.000199,               0.000199,               0.000199
