                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.2149,                 1.0086,                 1.4413,                0.73251,                0.75355,                0.79602,                 0.4364,                 1.6282,                 1.1883,                 1.8802,               0.006634,               0.006634,               0.006634
                     36,                 1.2321,                0.97346,                 1.4471,                0.61382,                0.76192,                0.66914,                0.34978,                 1.7094,                 1.3993,                 1.9578,               0.006535,               0.006535,               0.006535
                     37,                 1.2192,                  1.003,                   1.45,                0.73327,                0.73727,                0.79946,                0.43099,                 1.6641,                 1.2654,                 1.8942,               0.006436,               0.006436,               0.006436
                     38,                  1.208,                0.96661,                 1.4333,                0.68773,                0.74375,                0.78391,                0.42587,                 1.6511,                 1.3754,                 1.9264,               0.006337,               0.006337,               0.006337
                     39,                 1.2109,                0.92524,                 1.4165,                0.80764,                0.73044,                0.83027,                0.47348,                 1.5909,                 1.1825,                 1.7955,               0.006238,               0.006238,               0.006238
                     40,                 1.1972,                0.95909,                 1.4266,                0.85098,                 0.7243,                 0.8442,                0.47375,                 1.6084,                 1.1844,                 1.8294,               0.006139,               0.006139,               0.006139
                     41,                 1.1928,                0.95461,                 1.4285,                0.76914,                0.77177,                0.81442,                0.44317,                 1.6167,                  1.158,                 1.8795,                0.00604,                0.00604,                0.00604
                     42,                 1.2152,                0.91961,                 1.4368,                0.35491,                0.37165,                0.30098,                0.13856,                 2.0219,                 2.3019,                 2.3236,               0.005941,               0.005941,               0.005941
                     43,                 1.1962,                0.91449,                 1.4264,                 0.5691,                0.62416,                0.58302,                0.29262,                 1.8525,                 1.7434,                 2.1052,               0.005842,               0.005842,               0.005842
                     44,                 1.1833,                0.92611,                  1.419,                0.70829,                0.69891,                0.73829,                0.38713,                 1.6246,                 1.3718,                  1.921,               0.005743,               0.005743,               0.005743
                     45,                 1.2152,                 0.9236,                 1.4396,                0.85352,                0.74207,                0.85915,                0.47866,                 1.6013,                 1.0293,                 1.8477,               0.005644,               0.005644,               0.005644
                     46,                 1.1976,                0.92628,                 1.4346,                0.75461,                0.79192,                0.83499,                0.46602,                 1.6014,                 1.1452,                 1.8631,               0.005545,               0.005545,               0.005545
                     47,                 1.1761,                0.90837,                  1.411,                0.74391,                0.75818,                0.78904,                0.43231,                  1.601,                  1.146,                 1.7718,               0.005446,               0.005446,               0.005446
                     48,                 1.1966,                0.92187,                 1.4135,                0.64875,                0.77589,                 0.7421,                0.38145,                 1.6956,                 1.4507,                  1.986,               0.005347,               0.005347,               0.005347
                     49,                 1.1977,                 0.9201,                 1.4228,                0.74587,                0.69215,                 0.7664,                0.40996,                 1.6211,                 1.2354,                 1.8572,               0.005248,               0.005248,               0.005248
                     50,                 1.1643,                0.88843,                 1.3888,                0.68037,                0.81856,                0.79344,                 0.4339,                 1.6353,                 1.1477,                 1.8733,               0.005149,               0.005149,               0.005149
                     51,                 1.1528,                0.88238,                 1.3914,                0.77876,                0.70693,                0.78718,                 0.4292,                 1.6801,                 1.2192,                 1.9297,                0.00505,                0.00505,                0.00505
                     52,                 1.1738,                0.87673,                 1.4039,                0.81272,                0.78706,                0.86072,                0.47745,                 1.6294,                 1.0809,                 1.8961,               0.004951,               0.004951,               0.004951
                     53,                 1.1984,                0.88886,                 1.4149,                0.74804,                 0.7481,                0.82639,                0.46017,                 1.6033,                 1.2836,                 1.8531,               0.004852,               0.004852,               0.004852
