                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                 1.4271,                0.86983,                 1.2303,                0.75762,                0.79619,                0.83218,                0.43457,                 1.8538,                 1.0638,                 1.5702,               0.006535,               0.006535,               0.006535
                     37,                 1.4195,                0.87324,                 1.2107,                0.78634,                 0.7481,                0.84566,                0.48533,                 1.7819,                0.96122,                 1.5009,               0.006436,               0.006436,               0.006436
                     38,                 1.4378,                0.90567,                 1.2281,                 0.7425,                0.72123,                0.78236,                0.43355,                 1.8125,                 1.2432,                 1.5639,               0.006337,               0.006337,               0.006337
                     39,                 1.4243,                0.86531,                 1.2286,                0.71832,                 0.6455,                0.70407,                 0.3661,                 1.9843,                 1.2869,                  1.633,               0.006238,               0.006238,               0.006238
                     40,                 1.4585,                0.86986,                 1.2606,                0.66732,                0.60871,                0.63905,                0.32759,                 2.0222,                 1.3342,                 1.6356,               0.006139,               0.006139,               0.006139
                     41,                 1.3841,                0.84164,                 1.2302,                0.80435,                0.73319,                0.82711,                0.45421,                 1.8009,                 1.0458,                 1.5506,                0.00604,                0.00604,                0.00604
                     42,                 1.3777,                0.83257,                 1.1995,                 0.7698,                0.77154,                0.82839,                 0.4549,                 1.8077,                 1.0908,                 1.5473,               0.005941,               0.005941,               0.005941
                     43,                 1.3728,                0.82811,                 1.2043,                 0.7961,                0.73939,                 0.8143,                0.45187,                 1.8391,                 1.0616,                 1.5428,               0.005842,               0.005842,               0.005842
                     44,                 1.3946,                0.85991,                   1.22,                0.74808,                0.74309,                0.80713,                0.43901,                 1.8133,                 1.0672,                 1.5006,               0.005743,               0.005743,               0.005743
                     45,                 1.3965,                0.83704,                 1.1967,                0.84901,                0.72029,                0.82644,                0.46006,                 1.7991,                 1.0401,                 1.5318,               0.005644,               0.005644,               0.005644
                     46,                 1.3884,                0.81285,                 1.1967,                0.77502,                0.77809,                0.84398,                0.46632,                 1.8149,                 0.9864,                 1.5218,               0.005545,               0.005545,               0.005545
                     47,                 1.3939,                0.83706,                 1.1959,                0.84762,                0.72569,                0.85198,                0.47197,                  1.836,                0.91789,                 1.5419,               0.005446,               0.005446,               0.005446
                     48,                 1.3929,                0.85832,                 1.2005,                0.81386,                0.75337,                0.84358,                0.46353,                 1.8314,                0.99256,                 1.5536,               0.005347,               0.005347,               0.005347
                     49,                 1.3594,                0.81208,                 1.1774,                0.81978,                0.75399,                0.84949,                0.46705,                   1.82,                0.95734,                 1.5551,               0.005248,               0.005248,               0.005248
                     50,                 1.3445,                0.79463,                 1.1809,                 0.7762,                0.74856,                 0.8266,                0.45347,                 1.8394,                0.96104,                 1.5474,               0.005149,               0.005149,               0.005149
                     51,                 1.3902,                0.81176,                  1.205,                0.34305,                0.44327,                0.28721,                0.17036,                 1.8615,                 3.8203,                 1.5799,                0.00505,                0.00505,                0.00505
                     52,                 1.3329,                0.79198,                 1.1726,                0.00114,                0.09005,                 0.0006,                0.00019,                 4.5719,                 833.45,                 31.286,               0.004951,               0.004951,               0.004951
                     53,                 1.3496,                0.80115,                 1.1913,                 0.8321,                0.74537,                0.82735,                0.46581,                 1.7958,                0.97337,                 1.5205,               0.004852,               0.004852,               0.004852
                     54,                 1.3422,                0.76332,                 1.1648,                0.83898,                0.76599,                0.86497,                0.49069,                 1.7862,                0.90906,                 1.5254,               0.004753,               0.004753,               0.004753
                     55,                 1.3248,                0.78403,                 1.1713,                0.76648,                0.73872,                0.80766,                0.43455,                 1.8464,                 1.2188,                 1.5596,               0.004654,               0.004654,               0.004654
                     56,                 1.3578,                0.79155,                 1.1729,                 0.7368,                0.79197,                0.82428,                0.46016,                 1.7971,                 1.0296,                 1.5174,               0.004555,               0.004555,               0.004555
                     57,                 1.3147,                0.76538,                 1.1638,                0.81016,                0.70479,                0.83418,                0.46228,                 1.8118,                 1.0102,                 1.5305,               0.004456,               0.004456,               0.004456
                     58,                 1.3308,                0.79201,                 1.2038,                0.80655,                0.70165,                0.82796,                 0.4552,                 1.7888,                0.93293,                 1.5207,               0.004357,               0.004357,               0.004357
                     59,                 1.2967,                0.74432,                 1.1481,                0.78612,                0.66113,                0.75567,                 0.4084,                 1.9169,                 1.1245,                 1.5999,               0.004258,               0.004258,               0.004258
                     60,                  1.327,                0.79224,                 1.1688,                0.75701,                0.78987,                0.84876,                 0.4701,                 1.8409,                0.91496,                 1.5385,               0.004159,               0.004159,               0.004159
                     61,                 1.3211,                0.75316,                 1.1535,                0.72384,                0.81472,                0.84627,                0.48942,                 1.7687,                0.90829,                 1.4907,                0.00406,                0.00406,                0.00406
                     62,                 1.2869,                0.76238,                 1.1545,                0.77034,                0.79365,                0.86951,                0.49056,                 1.7681,                0.90928,                  1.506,               0.003961,               0.003961,               0.003961
                     63,                 1.2816,                0.72952,                 1.1529,                0.74811,                 0.7169,                0.76969,                0.42626,                 1.9007,                 1.0221,                 1.5659,               0.003862,               0.003862,               0.003862
                     64,                 1.2976,                0.74611,                 1.1655,                 0.8557,                0.80447,                0.88525,                 0.4929,                 1.8001,                0.88136,                 1.5559,               0.003763,               0.003763,               0.003763
                     65,                 1.2895,                0.73671,                 1.1577,                0.80698,                0.77563,                0.84585,                0.47207,                 1.7835,                0.90743,                 1.5174,               0.003664,               0.003664,               0.003664
                     66,                 1.2553,                 0.7273,                 1.1291,                0.87688,                0.75941,                0.87845,                0.49643,                 1.7802,                0.85763,                 1.5178,               0.003565,               0.003565,               0.003565
                     67,                 1.2863,                0.73108,                 1.1519,                0.80628,                0.72221,                0.83468,                 0.4663,                 1.7966,                0.94721,                  1.544,               0.003466,               0.003466,               0.003466
                     68,                 1.2937,                0.73425,                 1.1662,                0.83194,                0.83112,                0.89916,                0.50255,                 1.7783,                0.82429,                 1.5096,               0.003367,               0.003367,               0.003367
                     69,                 1.2547,                0.72804,                 1.1365,                0.83239,                0.77122,                0.87172,                0.49659,                 1.7765,                0.88685,                 1.5375,               0.003268,               0.003268,               0.003268
                     70,                 1.2745,                0.71867,                 1.1402,                0.88096,                0.71189,                0.85937,                0.48141,                 1.8072,                0.85801,                 1.5427,               0.003169,               0.003169,               0.003169
                     71,                 1.2679,                0.71354,                 1.1345,                0.76736,                0.73001,                0.82171,                0.46244,                  1.808,                 0.9964,                 1.5252,                0.00307,                0.00307,                0.00307
                     72,                 1.2678,                0.72003,                 1.1422,                0.77539,                0.83166,                0.87412,                0.50124,                  1.775,                0.88087,                 1.5152,               0.002971,               0.002971,               0.002971
                     73,                 1.2462,                0.69866,                 1.1288,                0.84866,                0.70773,                0.81908,                0.46053,                 1.8546,                 1.0484,                 1.5444,               0.002872,               0.002872,               0.002872
                     74,                 1.2378,                0.67915,                 1.1345,                0.76749,                0.81215,                0.85702,                0.47734,                 1.8128,                0.88223,                  1.535,               0.002773,               0.002773,               0.002773
