                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                 1.3583,                0.84314,                 1.2049,                0.85619,                0.74261,                0.85584,                0.48308,                 1.7509,                0.99993,                 1.5038,               0.006535,               0.006535,               0.006535
                     37,                 1.3629,                0.82498,                 1.1851,                0.77807,                0.74815,                0.80619,                0.44295,                 1.8685,                 1.0282,                 1.5619,               0.006436,               0.006436,               0.006436
                     38,                 1.3742,                 0.8437,                  1.195,                0.74144,                0.78164,                0.82832,                0.45516,                 1.7932,                 1.1061,                 1.5276,               0.006337,               0.006337,               0.006337
                     39,                 1.3347,                0.80714,                 1.1955,                0.78198,                0.77485,                0.85342,                0.47539,                  1.784,                 0.9612,                 1.4902,               0.006238,               0.006238,               0.006238
                     40,                 1.3406,                0.79402,                 1.2068,                0.71352,                0.69547,                 0.7665,                 0.4144,                 1.8707,                 1.2806,                 1.5836,               0.006139,               0.006139,               0.006139
                     41,                 1.3627,                0.83562,                 1.2221,                0.80098,                0.74027,                0.84715,                0.47337,                 1.8182,                0.99018,                 1.5393,                0.00604,                0.00604,                0.00604
                     42,                 1.3566,                0.79083,                 1.1929,                0.77487,                0.77743,                0.82833,                0.46787,                 1.8024,                 1.0749,                 1.5559,               0.005941,               0.005941,               0.005941
                     43,                 1.3588,                0.80605,                 1.1951,                0.73381,                0.76079,                0.78727,                0.42691,                 1.7711,                0.99769,                 1.5113,               0.005842,               0.005842,               0.005842
                     44,                 1.3554,                0.80935,                 1.1914,                0.72587,                0.74953,                0.77039,                0.40663,                  1.786,                 1.1872,                 1.4991,               0.005743,               0.005743,               0.005743
                     45,                 1.3485,                0.78009,                 1.1736,                 0.7094,                0.75035,                0.77512,                0.40919,                 1.8445,                 1.1214,                 1.5397,               0.005644,               0.005644,               0.005644
                     46,                 1.3384,                0.76774,                 1.1765,                 0.8199,                0.68012,                0.81017,                0.45632,                 1.7593,                 1.0316,                 1.5068,               0.005545,               0.005545,               0.005545
                     47,                 1.3614,                0.80673,                 1.1848,                0.80915,                0.79475,                0.87276,                0.49718,                 1.7522,                0.98249,                 1.5052,               0.005446,               0.005446,               0.005446
                     48,                 1.3313,                0.79891,                  1.174,                0.79887,                0.77623,                0.84903,                0.46446,                 1.8139,                0.96631,                  1.527,               0.005347,               0.005347,               0.005347
                     49,                 1.3346,                0.79255,                 1.1609,                0.84759,                0.72084,                0.83439,                0.46055,                 1.8377,                 1.0882,                 1.5629,               0.005248,               0.005248,               0.005248
                     50,                 1.3422,                0.79922,                 1.1811,                0.78051,                0.78968,                0.85304,                0.46339,                  1.851,                0.99452,                 1.5728,               0.005149,               0.005149,               0.005149
                     51,                 1.3429,                 0.7806,                 1.1889,                0.72052,                0.75133,                0.78635,                0.42499,                  1.837,                 1.0513,                 1.5275,                0.00505,                0.00505,                0.00505
                     52,                 1.2947,                0.75672,                  1.151,                0.81844,                0.72867,                0.84101,                0.46958,                 1.7559,                0.95564,                 1.4975,               0.004951,               0.004951,               0.004951
                     53,                 1.3011,                0.75893,                 1.1704,                0.79723,                0.77466,                0.85517,                0.47745,                 1.7949,                 0.9545,                 1.5267,               0.004852,               0.004852,               0.004852
                     54,                 1.2777,                 0.7217,                 1.1384,                0.84488,                0.76439,                 0.8632,                0.49019,                  1.777,                0.93373,                  1.534,               0.004753,               0.004753,               0.004753
                     55,                   1.28,                0.74407,                 1.1556,                0.73244,                0.77375,                 0.8262,                0.45195,                 1.7739,                 1.0387,                 1.5056,               0.004654,               0.004654,               0.004654
                     56,                 1.3315,                 0.7727,                  1.158,                0.79236,                0.78309,                0.84788,                0.47057,                 1.7806,                0.94972,                 1.5164,               0.004555,               0.004555,               0.004555
                     57,                 1.3059,                0.74474,                 1.1623,                0.82075,                0.71949,                0.85255,                0.46669,                 1.8045,                0.92488,                 1.5348,               0.004456,               0.004456,               0.004456
                     58,                 1.2906,                0.76534,                 1.1767,                 0.5987,                0.59983,                0.62576,                0.31954,                 1.9988,                 1.4043,                 1.6321,               0.004357,               0.004357,               0.004357
                     59,                 1.2956,                 0.7353,                 1.1365,                0.79502,                  0.746,                0.81839,                0.44681,                 1.8408,                 1.0006,                 1.5514,               0.004258,               0.004258,               0.004258
                     60,                  1.286,                0.75485,                 1.1504,                0.76713,                0.75916,                 0.8384,                0.45381,                 1.8438,                0.96648,                 1.5347,               0.004159,               0.004159,               0.004159
                     61,                 1.3088,                0.72527,                 1.1399,                0.78732,                0.73683,                 0.8394,                0.45768,                 1.7854,                0.95949,                  1.525,                0.00406,                0.00406,                0.00406
                     62,                 1.2846,                0.72915,                 1.1531,                0.75485,                0.79937,                0.82347,                0.45767,                 1.7885,                 1.0043,                 1.5067,               0.003961,               0.003961,               0.003961
                     63,                 1.2922,                0.72839,                 1.1568,                0.85511,                0.75257,                0.87682,                0.50034,                 1.7605,                 0.8643,                 1.4928,               0.003862,               0.003862,               0.003862
                     64,                 1.2562,                0.73075,                 1.1446,                 0.7976,                0.83796,                0.89315,                0.50872,                 1.7697,                0.83856,                 1.5076,               0.003763,               0.003763,               0.003763
                     65,                 1.2455,                 0.7179,                 1.1392,                0.69898,                0.79783,                0.82579,                0.46464,                 1.7979,                0.98803,                 1.5409,               0.003664,               0.003664,               0.003664
                     66,                 1.2362,                0.70715,                 1.1189,                0.85123,                0.74875,                0.87585,                0.48367,                 1.7958,                0.84588,                 1.5327,               0.003565,               0.003565,               0.003565
                     67,                 1.2639,                0.71493,                 1.1464,                 0.8271,                0.78069,                0.86088,                0.47362,                 1.7975,                0.94855,                 1.5428,               0.003466,               0.003466,               0.003466
                     68,                 1.2641,                0.71054,                  1.152,                0.86565,                0.75757,                0.88843,                0.49561,                 1.7633,                0.86606,                 1.5257,               0.003367,               0.003367,               0.003367
                     69,                 1.2326,                0.69121,                 1.1283,                0.75562,                0.77495,                 0.8397,                0.47383,                 1.7712,                0.96376,                 1.5304,               0.003268,               0.003268,               0.003268
                     70,                 1.2495,                0.70014,                  1.127,                0.82799,                0.76912,                0.85827,                0.48618,                 1.7735,                0.92224,                 1.5132,               0.003169,               0.003169,               0.003169
                     71,                 1.2243,                0.69334,                  1.121,                0.81884,                0.78856,                0.88248,                0.49886,                 1.7531,                0.85693,                 1.5113,                0.00307,                0.00307,                0.00307
                     72,                 1.2354,                0.68488,                 1.1281,                0.80584,                0.78643,                0.86509,                0.49318,                 1.7385,                 0.9083,                 1.5059,               0.002971,               0.002971,               0.002971
                     73,                  1.222,                0.67641,                 1.1195,                 0.8346,                0.75902,                0.87138,                0.50123,                 1.7624,                0.85088,                 1.5099,               0.002872,               0.002872,               0.002872
                     74,                 1.2083,                0.66233,                  1.122,                0.77863,                0.82718,                0.87282,                0.49649,                  1.759,                0.91653,                 1.5211,               0.002773,               0.002773,               0.002773
                     75,                 1.2142,                0.68494,                 1.1235,                0.76154,                0.81729,                0.85117,                0.47598,                 1.7712,                0.95759,                 1.5278,               0.002674,               0.002674,               0.002674
                     76,                 1.2142,                0.67869,                 1.1099,                0.75606,                0.79489,                0.85018,                0.48364,                 1.7728,                0.88581,                 1.5224,               0.002575,               0.002575,               0.002575
                     77,                 1.2151,                0.66373,                 1.1133,                0.82701,                0.73034,                0.85072,                0.48168,                 1.7737,                0.96794,                 1.5355,               0.002476,               0.002476,               0.002476
                     78,                 1.2112,                0.67779,                 1.1091,                0.79652,                0.71531,                0.81914,                0.45795,                 1.7947,                0.99225,                 1.5437,               0.002377,               0.002377,               0.002377
                     79,                 1.2002,                0.69401,                 1.1286,                0.84849,                0.76783,                0.88156,                0.50338,                 1.7605,                0.86937,                 1.5394,               0.002278,               0.002278,               0.002278
                     80,                 1.1842,                0.65803,                 1.1021,                 0.8528,                0.77701,                0.88595,                0.50204,                 1.7586,                0.85153,                 1.5289,               0.002179,               0.002179,               0.002179
                     81,                  1.183,                0.65357,                 1.0961,                0.80987,                0.78647,                0.87578,                0.49649,                 1.7672,                0.89552,                 1.5445,                0.00208,                0.00208,                0.00208
                     82,                 1.1978,                 0.6516,                 1.1198,                0.80136,                0.83665,                0.88411,                0.49836,                 1.7537,                0.85289,                 1.5182,               0.001981,               0.001981,               0.001981
                     83,                 1.1536,                0.62821,                 1.0963,                0.83635,                0.74075,                  0.851,                0.48185,                 1.7248,                0.92318,                 1.5069,               0.001882,               0.001882,               0.001882
                     84,                 1.1715,                0.63943,                 1.0847,                 0.7921,                 0.8125,                0.86085,                0.48275,                 1.7564,                0.95979,                 1.5212,               0.001783,               0.001783,               0.001783
                     85,                 1.1609,                0.63862,                 1.1023,                0.78159,                0.79076,                0.85518,                0.48592,                 1.7511,                0.99706,                 1.5404,               0.001684,               0.001684,               0.001684
