                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                 1.2268,                0.86963,                 1.2084,                0.72024,                0.74082,                 0.7804,                0.43023,                 1.6588,                 1.2024,                 1.5648,               0.006535,               0.006535,               0.006535
                     37,                 1.2265,                0.85536,                 1.1928,                0.68371,                0.52289,                0.61821,                0.32424,                 1.7962,                  1.744,                 1.6314,               0.006436,               0.006436,               0.006436
                     38,                  1.248,                0.85142,                 1.2073,                0.69497,                0.73451,                0.76148,                0.41583,                 1.6249,                 1.3748,                 1.5569,               0.006337,               0.006337,               0.006337
                     39,                 1.2191,                0.84055,                 1.2097,                0.71644,                0.73004,                0.75297,                0.39383,                 1.6032,                 1.3902,                 1.5295,               0.006238,               0.006238,               0.006238
                     40,                 1.2102,                0.82165,                 1.2133,                0.70539,                0.69835,                0.79051,                0.43761,                  1.634,                 1.2194,                 1.5529,               0.006139,               0.006139,               0.006139
                     41,                 1.2274,                0.84623,                 1.2244,                0.85796,                0.66147,                0.81116,                0.45654,                 1.6655,                0.99931,                 1.5534,                0.00604,                0.00604,                0.00604
                     42,                 1.2098,                0.80686,                 1.1877,                 0.7225,                 0.7784,                0.80936,                0.44355,                 1.6261,                 1.0696,                 1.5271,               0.005941,               0.005941,               0.005941
                     43,                 1.1962,                0.82371,                  1.187,                0.78949,                0.73555,                0.81766,                0.45193,                 1.5854,                 1.0908,                 1.5058,               0.005842,               0.005842,               0.005842
                     44,                 1.2031,                0.83568,                 1.1968,                0.78256,                0.76049,                0.83678,                0.46785,                  1.597,                   1.05,                 1.4945,               0.005743,               0.005743,               0.005743
                     45,                 1.2012,                0.81701,                 1.1788,                0.76865,                0.69264,                0.76055,                0.41175,                 1.6687,                 1.1591,                 1.5434,               0.005644,               0.005644,               0.005644
                     46,                 1.2096,                 0.7992,                 1.1854,                0.76591,                0.70274,                0.77254,                0.40247,                 1.6621,                 1.1917,                 1.5579,               0.005545,               0.005545,               0.005545
                     47,                 1.2172,                0.83014,                 1.1865,                0.85057,                0.72753,                0.86284,                0.48553,                 1.5818,                0.91826,                 1.4932,               0.005446,               0.005446,               0.005446
                     48,                 1.1966,                0.80239,                 1.1837,                0.82161,                0.75208,                0.84986,                0.46321,                 1.6149,                0.94669,                 1.5166,               0.005347,               0.005347,               0.005347
                     49,                 1.1714,                0.78625,                 1.1578,                0.78277,                0.75721,                0.84227,                 0.4704,                 1.6145,                0.96105,                 1.5409,               0.005248,               0.005248,               0.005248
                     50,                 1.1782,                0.79811,                 1.1755,                0.82382,                0.72247,                 0.8442,                0.46377,                 1.6196,                0.94222,                 1.5291,               0.005149,               0.005149,               0.005149
