                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                 1.2524,                0.86671,                 1.2326,                0.80939,                0.75559,                0.85139,                0.48293,                 1.5921,                0.96478,                 1.5159,               0.006535,               0.006535,               0.006535
                     37,                 1.2065,                0.84534,                 1.1888,                0.62439,                0.55633,                0.62117,                0.33134,                 1.7239,                 1.4445,                  1.562,               0.006436,               0.006436,               0.006436
                     38,                 1.2171,                0.86002,                 1.2045,                0.75319,                0.74243,                0.79454,                0.42939,                  1.682,                 1.2085,                 1.5626,               0.006337,               0.006337,               0.006337
                     39,                 1.2039,                0.81847,                 1.2058,                0.80217,                0.72896,                0.83319,                0.46322,                 1.5977,                0.99151,                 1.5182,               0.006238,               0.006238,               0.006238
                     40,                 1.1927,                0.81334,                  1.212,                 0.7146,                0.69705,                0.76229,                0.42513,                 1.6299,                 1.1146,                 1.5628,               0.006139,               0.006139,               0.006139
                     41,                 1.1684,                0.82305,                 1.2005,                0.77465,                0.71167,                0.80682,                0.43992,                  1.695,                 1.0854,                 1.5802,                0.00604,                0.00604,                0.00604
                     42,                 1.1829,                0.80944,                 1.1809,                0.83527,                0.71267,                0.83757,                0.46719,                  1.633,                  1.028,                 1.5508,               0.005941,               0.005941,               0.005941
                     43,                 1.2019,                0.82142,                 1.1917,                 0.8032,                0.63996,                0.75472,                0.40946,                 1.6663,                 1.1468,                 1.5387,               0.005842,               0.005842,               0.005842
                     44,                 1.2517,                0.85829,                 1.2192,                0.72922,                0.77047,                0.82069,                0.45093,                 1.6181,                 1.0027,                 1.5383,               0.005743,               0.005743,               0.005743
                     45,                 1.2236,                0.82044,                 1.1935,                0.78653,                0.72188,                0.82678,                0.46491,                 1.5737,                 1.0318,                 1.4739,               0.005644,               0.005644,               0.005644
                     46,                 1.1844,                0.78703,                 1.1759,                0.78987,                0.72765,                0.82596,                0.44917,                    1.6,                0.99701,                 1.5358,               0.005545,               0.005545,               0.005545
                     47,                 1.1928,                0.79141,                 1.1798,                0.73205,                0.76624,                0.82099,                0.45023,                 1.6035,                0.97805,                 1.5099,               0.005446,               0.005446,               0.005446
                     48,                 1.2249,                0.80845,                 1.1948,                0.76065,                0.79674,                 0.8431,                0.46239,                 1.6504,                 1.0733,                 1.5307,               0.005347,               0.005347,               0.005347
                     49,                 1.1714,                0.78156,                 1.1612,                0.75164,                0.75931,                0.82083,                 0.4587,                 1.6316,                 1.0321,                 1.5361,               0.005248,               0.005248,               0.005248
                     50,                 1.1593,                0.76839,                 1.1717,                0.85369,                 0.7045,                0.83007,                 0.4686,                 1.6144,                0.96189,                 1.5268,               0.005149,               0.005149,               0.005149
                     51,                 1.1679,                0.78028,                 1.1785,                0.61754,                0.53998,                0.60873,                0.33414,                 1.7745,                 1.4244,                  1.601,                0.00505,                0.00505,                0.00505
                     52,                 1.1345,                0.76843,                 1.1476,                0.85848,                 0.6885,                0.82314,                0.45934,                 1.6259,                 1.0507,                 1.5602,               0.004951,               0.004951,               0.004951
                     53,                  1.153,                0.78221,                 1.1706,                0.76092,                 0.7773,                0.83587,                0.46264,                 1.6357,                0.97386,                 1.5635,               0.004852,               0.004852,               0.004852
                     54,                 1.1204,                 0.7472,                 1.1362,                0.84941,                0.77539,                0.88152,                 0.5017,                 1.5564,                0.86543,                  1.509,               0.004753,               0.004753,               0.004753
                     55,                 1.1163,                0.75996,                 1.1508,                0.76513,                0.70958,                0.79561,                0.44836,                 1.6468,                 1.0677,                 1.5692,               0.004654,               0.004654,               0.004654
                     56,                 1.1598,                0.76417,                 1.1501,                0.71971,                0.65231,                0.73715,                0.40644,                 1.6902,                 1.0776,                 1.5785,               0.004555,               0.004555,               0.004555
                     57,                  1.179,                0.74408,                 1.1644,                0.80029,                0.74052,                0.82921,                0.45724,                 1.6139,                0.98563,                 1.5274,               0.004456,               0.004456,               0.004456
                     58,                 1.1654,                0.77052,                 1.1867,                0.82288,                0.64914,                0.79758,                0.44173,                 1.6028,                 1.0067,                 1.5221,               0.004357,               0.004357,               0.004357
                     59,                 1.1067,                 0.7179,                 1.1278,                0.72063,                0.71749,                0.77063,                0.41893,                 1.6826,                 1.0547,                 1.5681,               0.004258,               0.004258,               0.004258
                     60,                 1.1173,                0.75223,                  1.143,                0.70386,                0.74865,                0.79315,                0.42236,                 1.6509,                 1.1958,                 1.5788,               0.004159,               0.004159,               0.004159
                     61,                 1.1126,                0.73881,                 1.1322,                 0.8153,                0.72607,                0.84032,                0.47326,                 1.5797,                0.93281,                 1.5056,                0.00406,                0.00406,                0.00406
                     62,                 1.1085,                 0.7372,                 1.1403,                 0.7776,                0.65341,                0.78543,                0.44848,                 1.6117,                 1.1513,                 1.5304,               0.003961,               0.003961,               0.003961
                     63,                  1.104,                0.72043,                 1.1363,                0.74582,                0.61898,                0.73678,                 0.3922,                 1.7264,                 1.1609,                 1.5986,               0.003862,               0.003862,               0.003862
                     64,                 1.0954,                0.72148,                 1.1402,                0.77972,                0.78383,                0.85458,                 0.4856,                 1.5878,                0.88072,                 1.5203,               0.003763,               0.003763,               0.003763
                     65,                  1.109,                0.71128,                 1.1439,                0.71134,                0.79858,                0.81823,                0.45255,                 1.5969,                0.98988,                 1.5374,               0.003664,               0.003664,               0.003664
                     66,                 1.0694,                 0.7008,                 1.1127,                0.79457,                0.75775,                0.85631,                0.49342,                 1.5849,                0.89666,                 1.5229,               0.003565,               0.003565,               0.003565
                     67,                 1.0872,                0.69095,                 1.1303,                0.82353,                0.78478,                 0.8781,                0.50291,                 1.5782,                0.86482,                 1.5177,               0.003466,               0.003466,               0.003466
                     68,                 1.1194,                0.71387,                 1.1517,                0.88063,                0.74571,                0.88114,                0.51471,                 1.5388,                0.84289,                 1.4777,               0.003367,               0.003367,               0.003367
                     69,                 1.0677,                0.68863,                 1.1216,                0.84182,                0.77122,                0.87798,                0.49567,                  1.558,                 0.8453,                 1.5088,               0.003268,               0.003268,               0.003268
                     70,                 1.0858,                0.69469,                 1.1221,                0.84649,                0.77595,                0.87403,                0.50288,                 1.5617,                0.83485,                 1.4997,               0.003169,               0.003169,               0.003169
                     71,                 1.0742,                0.67955,                 1.1159,                 0.8363,                0.77017,                0.86853,                0.49783,                  1.572,                0.86847,                  1.525,                0.00307,                0.00307,                0.00307
                     72,                 1.0604,                 0.6826,                 1.1166,                0.76208,                0.78915,                0.84728,                0.47633,                  1.578,                0.95124,                 1.5377,               0.002971,               0.002971,               0.002971
                     73,                 1.0559,                0.66767,                  1.111,                0.83063,                 0.7862,                0.87986,                0.50366,                 1.5711,                0.85064,                 1.5189,               0.002872,               0.002872,               0.002872
                     74,                 1.0517,                0.64564,                  1.114,                0.85441,                0.73541,                0.86171,                0.48761,                 1.5755,                0.91501,                   1.54,               0.002773,               0.002773,               0.002773
                     75,                 1.0548,                0.66783,                 1.1126,                0.84999,                0.68027,                0.81701,                0.45916,                 1.6332,                0.97465,                 1.5624,               0.002674,               0.002674,               0.002674
                     76,                 1.0565,                0.67147,                 1.1037,                0.81111,                 0.7631,                0.85091,                0.47957,                 1.5744,                 0.9141,                 1.5336,               0.002575,               0.002575,               0.002575
                     77,                 1.0356,                0.65618,                 1.0974,                 0.8205,                0.71258,                0.83557,                0.46878,                 1.5725,                0.96977,                 1.5294,               0.002476,               0.002476,               0.002476
                     78,                 1.0452,                0.66925,                  1.098,                0.85289,                0.69236,                 0.8507,                0.47387,                 1.5993,                0.89876,                 1.5472,               0.002377,               0.002377,               0.002377
                     79,                 1.0412,                0.67491,                 1.1248,                0.82417,                0.78069,                0.86764,                0.49994,                 1.5844,                0.91629,                 1.5447,               0.002278,               0.002278,               0.002278
                     80,                 1.0092,                0.65398,                  1.087,                0.86373,                0.74571,                0.86151,                0.48828,                 1.5817,                0.84653,                 1.5279,               0.002179,               0.002179,               0.002179
                     81,                 1.0132,                0.63212,                 1.0817,                0.81655,                0.73689,                0.84619,                0.48037,                 1.5866,                0.90766,                 1.5683,                0.00208,                0.00208,                0.00208
                     82,                 1.0185,                0.62954,                 1.1034,                0.76798,                0.81039,                0.87152,                0.48105,                 1.6135,                0.87292,                 1.5465,               0.001981,               0.001981,               0.001981
                     83,                 1.0046,                0.61848,                  1.094,                0.81319,                0.75522,                0.85432,                0.47688,                 1.5804,                0.90851,                 1.5444,               0.001882,               0.001882,               0.001882
                     84,                 1.0116,                0.62842,                 1.0769,                 0.7825,                0.74405,                0.81772,                0.45827,                 1.5943,                0.98349,                 1.5598,               0.001783,               0.001783,               0.001783
                     85,                0.99499,                0.62688,                 1.0889,                0.79073,                0.74211,                0.83548,                0.46711,                 1.5756,                 1.0072,                 1.5477,               0.001684,               0.001684,               0.001684
                     86,                  1.021,                 0.6304,                 1.1202,                0.82163,                0.77347,                0.86093,                0.49196,                 1.5823,                0.89944,                 1.5545,               0.001585,               0.001585,               0.001585
                     87,                 1.0139,                0.62865,                 1.0822,                0.80979,                0.76885,                0.85176,                0.47459,                 1.5827,                0.89479,                 1.5345,               0.001486,               0.001486,               0.001486
                     88,                0.98392,                0.61881,                 1.0737,                0.80947,                 0.8003,                0.88385,                 0.4993,                 1.5873,                0.83373,                 1.5482,               0.001387,               0.001387,               0.001387
                     89,                  1.001,                0.62158,                 1.0801,                0.81977,                0.74032,                0.83884,                 0.4762,                  1.588,                0.92625,                 1.5557,               0.001288,               0.001288,               0.001288
                     90,                0.98723,                0.60056,                 1.0677,                0.78467,                0.76372,                 0.8457,                 0.4787,                 1.6046,                0.92391,                 1.5713,               0.001189,               0.001189,               0.001189
                     91,                0.97145,                0.61393,                 1.1113,                0.90479,                0.74675,                0.89095,                0.50288,                 1.5893,                0.80304,                 1.5783,                0.00109,                0.00109,                0.00109
                     92,                0.97349,                0.59649,                  1.115,                0.83562,                 0.7778,                0.87797,                0.50333,                   1.57,                0.84367,                 1.5439,               0.000991,               0.000991,               0.000991
                     93,                0.95854,                0.59314,                 1.1129,                0.80921,                0.77898,                0.86563,                0.48949,                 1.5999,                 0.8503,                 1.5672,               0.000892,               0.000892,               0.000892
                     94,                0.95275,                0.58389,                 1.1058,                 0.7987,                0.79579,                0.86621,                0.49143,                 1.5903,                0.89022,                 1.5472,               0.000793,               0.000793,               0.000793
                     95,                0.93782,                0.55772,                 1.0945,                0.82885,                 0.7303,                0.84005,                0.47684,                 1.6155,                0.94409,                 1.5779,               0.000694,               0.000694,               0.000694
                     96,                0.92385,                0.54272,                  1.095,                0.79298,                0.76027,                0.84127,                 0.4743,                 1.6032,                   0.95,                 1.5757,               0.000595,               0.000595,               0.000595
                     97,                0.94946,                0.56552,                 1.0909,                0.80112,                0.76783,                0.85714,                0.48198,                 1.6045,                0.90764,                  1.576,               0.000496,               0.000496,               0.000496
                     98,                0.94273,                0.54661,                 1.1035,                0.80439,                0.78222,                 0.8557,                0.48403,                 1.5872,                0.90455,                 1.5669,               0.000397,               0.000397,               0.000397
                     99,                0.92566,                0.53496,                 1.0946,                0.80252,                0.80301,                 0.8655,                0.49539,                 1.5905,                0.86474,                 1.5578,               0.000298,               0.000298,               0.000298
                    100,                0.93706,                0.54762,                 1.0831,                0.81131,                 0.7933,                0.86905,                0.50133,                 1.5811,                0.86011,                 1.5474,               0.000199,               0.000199,               0.000199
