                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.1982,                0.83651,                 1.1956,                0.65241,                0.70783,                0.72742,                0.38312,                 1.7364,                 1.2504,                 1.5597,               0.006634,               0.006634,               0.006634
                     36,                 1.2052,                0.85374,                 1.2082,                0.83884,                 0.7539,                0.86384,                0.47949,                 1.5847,                0.95664,                 1.4982,               0.006535,               0.006535,               0.006535
                     37,                 1.1977,                0.83248,                 1.2085,                0.78348,                0.76006,                 0.8555,                0.46745,                 1.6157,                0.99807,                 1.5111,               0.006436,               0.006436,               0.006436
                     38,                 1.1994,                0.82548,                 1.1936,                 0.7659,                0.77125,                  0.846,                0.45464,                 1.6835,                0.98441,                 1.5638,               0.006337,               0.006337,               0.006337
                     39,                 1.2116,                 0.8558,                 1.1975,                0.77483,                0.78517,                 0.8457,                0.45725,                 1.6406,                 1.0292,                 1.5613,               0.006238,               0.006238,               0.006238
                     40,                 1.1912,                0.83503,                 1.1898,                0.77988,                0.77106,                0.84445,                0.47146,                 1.5964,                0.99711,                 1.5051,               0.006139,               0.006139,               0.006139
                     41,                 1.1875,                0.80955,                 1.1786,                0.79675,                0.76339,                0.83651,                0.46361,                  1.597,                 1.1602,                 1.5025,                0.00604,                0.00604,                0.00604
                     42,                 1.2085,                0.83269,                 1.1846,                0.82746,                0.70642,                 0.8255,                0.46184,                 1.6857,                0.98123,                 1.5379,               0.005941,               0.005941,               0.005941
                     43,                 1.1953,                0.81342,                 1.1914,                0.84139,                0.78524,                0.87248,                0.48414,                 1.6117,                0.99386,                 1.4786,               0.005842,               0.005842,               0.005842
                     44,                 1.1927,                0.79708,                 1.1834,                  0.855,                0.72343,                0.84643,                0.47413,                    1.6,                   1.06,                 1.4916,               0.005743,               0.005743,               0.005743
                     45,                 1.1865,                0.79624,                 1.1828,                0.82756,                0.72012,                0.84596,                0.47033,                 1.6362,                 0.9758,                 1.5261,               0.005644,               0.005644,               0.005644
                     46,                 1.1536,                0.80619,                 1.1791,                0.79517,                0.81592,                0.89194,                 0.4998,                 1.5781,                 0.8532,                 1.4875,               0.005545,               0.005545,               0.005545
                     47,                 1.1846,                0.79342,                 1.1803,                0.83377,                0.79644,                0.87796,                0.48417,                  1.592,                0.90867,                 1.4864,               0.005446,               0.005446,               0.005446
                     48,                 1.1712,                0.79216,                 1.1661,                0.79665,                0.72607,                 0.8431,                0.44937,                 1.6914,                 1.0162,                 1.5717,               0.005347,               0.005347,               0.005347
                     49,                 1.1781,                 0.7739,                 1.1835,                0.78367,                 0.7752,                 0.8458,                0.47193,                 1.6209,                0.99421,                  1.522,               0.005248,               0.005248,               0.005248
                     50,                  1.178,                0.81092,                  1.173,                 0.7674,                  0.745,                0.82472,                0.45358,                 1.6461,                 1.0296,                 1.5521,               0.005149,               0.005149,               0.005149
                     51,                 1.1444,                0.77602,                 1.1506,                0.80582,                0.78026,                0.87083,                0.47657,                 1.6353,                0.93191,                 1.5314,                0.00505,                0.00505,                0.00505
                     52,                  1.121,                0.75566,                 1.1472,                0.78414,                0.79665,                0.86542,                0.48924,                 1.5974,                0.88183,                 1.4891,               0.004951,               0.004951,               0.004951
                     53,                 1.1281,                0.72998,                 1.1431,                0.79236,                0.80256,                0.86858,                  0.487,                 1.5864,                0.93537,                 1.4986,               0.004852,               0.004852,               0.004852
                     54,                 1.1715,                0.78217,                 1.1796,                0.80014,                0.76784,                0.84792,                0.46042,                 1.6284,                  1.214,                 1.5111,               0.004753,               0.004753,               0.004753
                     55,                 1.1671,                0.78151,                 1.1797,                0.82831,                0.78707,                0.85332,                0.48089,                 1.5738,                 1.1628,                 1.4808,               0.004654,               0.004654,               0.004654
                     56,                 1.1469,                0.76881,                 1.1561,                0.86063,                0.75555,                 0.8838,                 0.4952,                 1.6034,                0.89955,                 1.4944,               0.004555,               0.004555,               0.004555
                     57,                 1.1479,                0.75702,                 1.1645,                0.77746,                0.78917,                0.86555,                0.48097,                 1.5998,                0.95598,                 1.5091,               0.004456,               0.004456,               0.004456
                     58,                 1.1315,                0.75167,                 1.1487,                0.85122,                0.72431,                 0.8519,                0.47592,                 1.5872,                 1.0013,                 1.4877,               0.004357,               0.004357,               0.004357
                     59,                 1.1467,                0.76861,                 1.1692,                0.79042,                0.76155,                0.81338,                0.44994,                 1.6462,                 1.0117,                 1.5258,               0.004258,               0.004258,               0.004258
