                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.2377,                0.96287,                 1.5484,                 0.7939,                0.70031,                0.80445,                0.44953,                 1.5844,                 1.1603,                 2.1094,               0.006634,               0.006634,               0.006634
                     36,                 1.2707,                0.97939,                 1.5625,                  0.744,                0.77576,                0.81074,                0.42578,                 1.7072,                 1.2223,                 2.0773,               0.006535,               0.006535,               0.006535
                     37,                 1.2274,                0.96299,                 1.5377,                0.75797,                0.76786,                0.82918,                0.45893,                 1.5906,                 1.0572,                 2.0555,               0.006436,               0.006436,               0.006436
                     38,                  1.208,                0.94703,                 1.5086,                0.79697,                 0.7409,                0.83133,                 0.4585,                 1.6383,                 1.1696,                 2.1311,               0.006337,               0.006337,               0.006337
                     39,                  1.206,                0.95233,                 1.5115,                0.76824,                0.73287,                0.79345,                0.43941,                  1.589,                 1.1732,                 2.0931,               0.006238,               0.006238,               0.006238
                     40,                 1.2064,                0.93179,                 1.5042,                 0.8119,                0.74591,                 0.8513,                0.47798,                 1.6029,                 1.0162,                 2.0427,               0.006139,               0.006139,               0.006139
                     41,                 1.2164,                0.92144,                 1.4994,                0.72045,                0.76919,                0.81727,                0.45117,                 1.6547,                 1.0679,                  2.064,                0.00604,                0.00604,                0.00604
                     42,                 1.2103,                0.94395,                 1.4941,                0.81927,                0.76108,                0.85641,                0.47395,                 1.6102,                0.98362,                 2.0774,               0.005941,               0.005941,               0.005941
                     43,                 1.2101,                0.91519,                 1.5129,                0.78668,                0.76808,                0.83948,                0.45875,                 1.5916,                 1.0776,                 2.0514,               0.005842,               0.005842,               0.005842
                     44,                 1.2086,                0.91846,                 1.5016,                  0.796,                0.75962,                0.83602,                0.47065,                 1.6215,                0.99934,                 2.1279,               0.005743,               0.005743,               0.005743
                     45,                 1.2004,                0.88565,                 1.5178,                0.85911,                0.76439,                0.88017,                 0.4886,                 1.5816,                0.95555,                 2.0183,               0.005644,               0.005644,               0.005644
                     46,                 1.1596,                0.86648,                 1.4714,                0.79954,                0.78169,                 0.8584,                0.48629,                 1.6011,                 1.1105,                 2.0462,               0.005545,               0.005545,               0.005545
                     47,                 1.2006,                0.89204,                  1.487,                0.74584,                0.75603,                 0.8233,                0.44896,                 1.6054,                 1.0842,                 2.0495,               0.005446,               0.005446,               0.005446
                     48,                 1.1808,                 0.8802,                  1.483,                0.81302,                0.83294,                0.88396,                0.48869,                 1.6004,                0.92488,                 2.0512,               0.005347,               0.005347,               0.005347
                     49,                 1.1943,                0.86451,                 1.5103,                0.83604,                0.72552,                0.85674,                0.46841,                 1.5972,                 1.0303,                 2.0463,               0.005248,               0.005248,               0.005248
                     50,                 1.1857,                0.87569,                 1.4798,                0.84163,                  0.792,                0.87545,                 0.4849,                 1.5799,                0.94497,                  2.037,               0.005149,               0.005149,               0.005149
                     51,                 1.1599,                 0.8709,                 1.4578,                0.77913,                 0.7778,                0.85721,                0.47393,                 1.5908,                 1.0484,                 2.0908,                0.00505,                0.00505,                0.00505
                     52,                 1.1312,                0.85656,                 1.4423,                0.81057,                0.80324,                0.87144,                0.47304,                 1.5722,                 1.0519,                  2.073,               0.004951,               0.004951,               0.004951
                     53,                 1.1333,                0.81711,                 1.4261,                0.77434,                0.73185,                0.79718,                0.44482,                 1.5806,                 1.1148,                 1.9909,               0.004852,               0.004852,               0.004852
                     54,                 1.1788,                 0.8627,                 1.4687,                0.82517,                0.70843,                0.86248,                0.48142,                  1.575,                 1.1362,                 2.0112,               0.004753,               0.004753,               0.004753
                     55,                 1.1679,                0.84367,                 1.4779,                 0.7923,                 0.8136,                0.87871,                0.49144,                 1.5645,                0.95877,                 2.0099,               0.004654,               0.004654,               0.004654
                     56,                 1.1619,                0.85096,                 1.4593,                0.74156,                 0.7757,                0.83846,                0.46766,                 1.5465,                 1.0173,                 2.0173,               0.004555,               0.004555,               0.004555
                     57,                 1.1537,                0.86025,                 1.4565,                 0.7291,                0.79933,                0.83728,                0.46885,                 1.5678,                 1.0745,                 2.0067,               0.004456,               0.004456,               0.004456
                     58,                 1.1616,                0.83294,                 1.4563,                0.80081,                 0.7928,                0.86286,                0.48151,                 1.6548,                 1.0121,                 2.0803,               0.004357,               0.004357,               0.004357
                     59,                 1.1841,                0.85795,                 1.4764,                0.80416,                0.75981,                0.84989,                0.46777,                 1.5599,                0.97343,                 2.0025,               0.004258,               0.004258,               0.004258
                     60,                 1.1552,                0.83789,                 1.4461,                0.77341,                0.83007,                 0.8666,                0.48751,                 1.5895,                0.94849,                 2.0454,               0.004159,               0.004159,               0.004159
                     61,                 1.1329,                0.83112,                 1.4489,                0.69318,                0.75761,                0.77545,                0.42079,                 1.6069,                 1.1326,                 2.0767,                0.00406,                0.00406,                0.00406
                     62,                 1.1437,                0.83633,                 1.4415,                  0.808,                0.80276,                0.87377,                0.47926,                 1.5773,                0.93043,                 2.0323,               0.003961,               0.003961,               0.003961
                     63,                 1.1353,                0.81096,                 1.4397,                0.88287,                0.74576,                0.87967,                0.47979,                 1.6061,                0.94014,                 2.0857,               0.003862,               0.003862,               0.003862
                     64,                 1.1037,                0.79232,                 1.4272,                 0.7712,                0.79685,                 0.8623,                0.47879,                 1.5761,                0.96357,                 2.0329,               0.003763,               0.003763,               0.003763
                     65,                 1.1373,                0.80436,                 1.4454,                0.87047,                0.71932,                0.85846,                0.48346,                  1.574,                0.93251,                 2.0492,               0.003664,               0.003664,               0.003664
                     66,                 1.1164,                 0.8309,                 1.4229,                0.78591,                0.85688,                0.88153,                0.48714,                  1.619,                0.99004,                 2.0627,               0.003565,               0.003565,               0.003565
                     67,                 1.1197,                0.81896,                 1.4297,                 0.7659,                  0.763,                0.81466,                0.45396,                 1.6004,                 1.0482,                 2.0412,               0.003466,               0.003466,               0.003466
                     68,                 1.1176,                0.79113,                 1.4308,                 0.7639,                0.80643,                0.87327,                0.48328,                 1.5872,                0.95265,                  2.053,               0.003367,               0.003367,               0.003367
                     69,                 1.1285,                0.79071,                 1.4232,                0.74868,                0.84063,                0.87461,                0.49538,                 1.5888,                0.90392,                 2.0417,               0.003268,               0.003268,               0.003268
                     70,                 1.1135,                0.76055,                  1.431,                0.76525,                0.80996,                0.86019,                0.47567,                 1.5993,                  0.997,                 2.0375,               0.003169,               0.003169,               0.003169
                     71,                 1.1237,                0.78087,                 1.4189,                0.72995,                0.81144,                0.85337,                0.48354,                 1.6038,                0.98111,                 2.0501,                0.00307,                0.00307,                0.00307
                     72,                  1.132,                0.78339,                 1.4163,                0.78114,                0.81442,                0.88668,                0.50278,                 1.5652,                0.95182,                 2.0033,               0.002971,               0.002971,               0.002971
                     73,                 1.1292,                0.83085,                 1.4353,                0.83134,                0.71581,                0.85192,                 0.4885,                 1.5594,                0.95299,                  2.026,               0.002872,               0.002872,               0.002872
                     74,                 1.1132,                0.76814,                 1.4229,                0.77105,                0.79707,                0.85899,                0.47116,                 1.5905,                0.97549,                 2.0581,               0.002773,               0.002773,               0.002773
                     75,                 1.1314,                0.77965,                 1.4321,                0.83797,                0.78797,                0.89491,                0.50201,                 1.5829,                0.87203,                 2.0328,               0.002674,               0.002674,               0.002674
                     76,                 1.1037,                0.76271,                 1.4202,                0.74551,                0.83401,                0.86529,                0.48484,                 1.6104,                0.94124,                 2.0869,               0.002575,               0.002575,               0.002575
                     77,                 1.0949,                0.75508,                 1.4168,                0.81945,                 0.7934,                0.87747,                 0.4971,                 1.6296,                0.94229,                 2.0619,               0.002476,               0.002476,               0.002476
                     78,                 1.0901,                 0.7772,                  1.404,                0.75897,                0.83528,                0.87979,                0.50628,                 1.5435,                0.92005,                 2.0102,               0.002377,               0.002377,               0.002377
                     79,                 1.1126,                0.77522,                 1.4197,                0.76743,                0.82559,                0.88062,                 0.4988,                 1.5789,                0.93507,                 2.0572,               0.002278,               0.002278,               0.002278
                     80,                 1.0978,                0.76743,                 1.4076,                0.80039,                 0.8253,                0.88829,                0.50447,                 1.5715,                0.88598,                 2.0398,               0.002179,               0.002179,               0.002179
